"timestamp","lifetime","adc"
27662.0,281.250,45
27683.0,5162.500,826
27747.0,2512.500,402
27810.0,2031.250,325
27834.0,1843.750,295
27841.0,4862.500,778
27954.0,2600.000,416
28012.0,425.000,68
28051.0,737.500,118
28052.0,3106.250,497
28146.0,2850.000,456
28159.0,93.750,15
28170.0,2575.000,412
28174.0,1656.250,265
28205.0,6806.250,1089
28216.0,618.750,99
28238.0,2618.750,419
28252.0,20437.500,3270
28336.0,418.750,67
28337.0,306.250,49
28340.0,3212.500,514
28365.0,7106.250,1137
28371.0,23468.750,3755
28439.0,550.000,88
28442.0,3050.000,488
28480.0,1637.500,262
28483.0,2887.500,462
28496.0,6781.250,1085
28503.0,3412.500,546
28516.0,7031.250,1125
28530.0,156.250,25
28543.0,2406.250,385
28629.0,15200.000,2432
28683.0,1718.750,275
28722.0,1625.000,260
28738.0,1556.250,249
28770.0,1150.000,184
28777.0,1287.500,206
28806.0,2062.500,330
28817.0,143.750,23
28834.0,11293.750,1807
28853.0,256.250,41
28888.0,4475.000,716
28888.0,3400.000,544
28986.0,24018.750,3843
29022.0,4875.000,780
29023.0,2356.250,377
29053.0,256.250,41
29099.0,2162.500,346
29107.0,1462.500,234
29119.0,7756.250,1241
29135.0,9081.250,1453
29163.0,1668.750,267
29183.0,237.500,38
29222.0,1275.000,204
29224.0,20337.500,3254
29233.0,4250.000,680
29233.0,10362.500,1658
29317.0,23493.750,3759
29348.0,3531.250,565
29372.0,437.500,70
29374.0,12787.500,2046
29394.0,1450.000,232
29396.0,137.500,22
29398.0,11425.000,1828
29422.0,175.000,28
29441.0,1906.250,305
29637.0,11625.000,1860
29643.0,4306.250,689
29671.0,4231.250,677
29679.0,10581.250,1693
29690.0,4300.000,688
29692.0,2818.750,451
29697.0,19606.250,3137
29739.0,2043.750,327
29744.0,21293.750,3407
29747.0,7543.750,1207
29767.0,3175.000,508
29834.0,2437.500,390
29843.0,12393.750,1983
29864.0,500.000,80
29927.0,4343.750,695
29935.0,593.750,95
30073.0,1025.000,164
30086.0,343.750,55
30092.0,643.750,103
30122.0,1512.500,242
30149.0,17343.750,2775
30194.0,662.500,106
30213.0,9000.000,1440
30330.0,1056.250,169
30333.0,21062.500,3370
30336.0,15268.750,2443
30354.0,7118.750,1139
30355.0,81.250,13
30373.0,1243.750,199
30374.0,406.250,65
30376.0,518.750,83
30381.0,11606.250,1857
30496.0,2856.250,457
30543.0,2081.250,333
30559.0,6393.750,1023
30643.0,20043.750,3207
30680.0,4143.750,663
30683.0,3362.500,538
30694.0,3031.250,485
30771.0,281.250,45
30882.0,1631.250,261
30888.0,15493.750,2479
30916.0,981.250,157
30937.0,3375.000,540
30943.0,21062.500,3370
30966.0,1112.500,178
31050.0,1437.500,230
31070.0,4956.250,793
31079.0,600.000,96
31099.0,1575.000,252
31123.0,5512.500,882
31290.0,1300.000,208
31295.0,306.250,49
31298.0,1625.000,260
31320.0,1825.000,292
31367.0,4987.500,798
31428.0,11481.250,1837
31448.0,5831.250,933
31453.0,343.750,55
31453.0,10531.250,1685
31462.0,5625.000,900
31492.0,1706.250,273
31543.0,706.250,113
31554.0,3162.500,506
31572.0,1812.500,290
31597.0,2643.750,423
31619.0,437.500,70
31651.0,19793.750,3167
31724.0,3606.250,577
31727.0,1687.500,270
31791.0,287.500,46
31879.0,4706.250,753
31888.0,15025.000,2404
32034.0,2675.000,428
32055.0,1237.500,198
32110.0,1406.250,225
32114.0,1637.500,262
32148.0,887.500,142
32162.0,9400.000,1504
32177.0,2600.000,416
32215.0,531.250,85
32255.0,2300.000,368
32272.0,1693.750,271
32324.0,2681.250,429
32359.0,225.000,36
32360.0,4150.000,664
32376.0,1325.000,212
32392.0,1131.250,181
32423.0,3356.250,537
32441.0,1668.750,267
32459.0,12525.000,2004
32473.0,431.250,69
32482.0,1400.000,224
32519.0,468.750,75
32526.0,1518.750,243
32543.0,1250.000,200
32545.0,2950.000,472
32634.0,3000.000,480
32657.0,1106.250,177
32729.0,10050.000,1608
32737.0,2362.500,378
32796.0,643.750,103
32819.0,24606.250,3937
32821.0,4837.500,774
32866.0,1237.500,198
32869.0,17662.500,2826
32883.0,11487.500,1838
32887.0,150.000,24
32919.0,381.250,61
32941.0,700.000,112
32957.0,531.250,85
32993.0,631.250,101
33038.0,21143.750,3383
33043.0,22081.250,3533
33110.0,837.500,134
33163.0,19987.500,3198
33192.0,756.250,121
33195.0,175.000,28
33204.0,175.000,28
33212.0,350.000,56
33235.0,1131.250,181
33237.0,20381.250,3261
33247.0,5512.500,882
33261.0,11225.000,1796
33287.0,281.250,45
33305.0,831.250,133
33317.0,3800.000,608
33435.0,1031.250,165
33436.0,2118.750,339
33492.0,1831.250,293
33508.0,4518.750,723
33538.0,2175.000,348
33542.0,393.750,63
33564.0,562.500,90
33586.0,837.500,134
33620.0,406.250,65
33636.0,5537.500,886
33713.0,1418.750,227
33718.0,1831.250,293
33758.0,21981.250,3517
33761.0,1643.750,263
33767.0,2068.750,331
33773.0,300.000,48
33780.0,331.250,53
33837.0,287.500,46
33843.0,23450.000,3752
33870.0,9287.500,1486
33907.0,1443.750,231
33921.0,22256.250,3561
33927.0,1368.750,219
33939.0,4331.250,693
33956.0,2100.000,336
33982.0,8937.500,1430
33987.0,3287.500,526
33990.0,900.000,144
34115.0,2525.000,404
34180.0,2287.500,366
34187.0,631.250,101
34195.0,10081.250,1613
34199.0,1768.750,283
34199.0,1418.750,227
34242.0,2506.250,401
34268.0,3743.750,599
34269.0,4762.500,762
34301.0,1456.250,233
34302.0,162.500,26
34323.0,1425.000,228
34333.0,4862.500,778
34353.0,4393.750,703
34354.0,1693.750,271
34355.0,19537.500,3126
34388.0,3943.750,631
34425.0,368.750,59
34428.0,7112.500,1138
34434.0,1312.500,210
34473.0,1143.750,183
34499.0,3475.000,556
34520.0,8837.500,1414
34560.0,1287.500,206
34591.0,106.250,17
34595.0,1406.250,225
34606.0,5443.750,871
34630.0,2918.750,467
34631.0,1262.500,202
34675.0,7068.750,1131
34678.0,4668.750,747
34709.0,1731.250,277
34738.0,2643.750,423
34752.0,5175.000,828
34753.0,22262.500,3562
34788.0,1893.750,303
34798.0,16550.000,2648
34892.0,1712.500,274
34905.0,16662.500,2666
34941.0,17468.750,2795
34955.0,8912.500,1426
34988.0,6293.750,1007
34995.0,931.250,149
34996.0,2975.000,476
34996.0,331.250,53
35019.0,2237.500,358
35085.0,2225.000,356
35111.0,1750.000,280
35133.0,5431.250,869
35142.0,918.750,147
35146.0,1837.500,294
35207.0,6437.500,1030
35255.0,2756.250,441
35264.0,400.000,64
35283.0,1100.000,176
35288.0,750.000,120
35311.0,3375.000,540
35430.0,5912.500,946
35480.0,2912.500,466
35532.0,1806.250,289
35534.0,7650.000,1224
35534.0,11900.000,1904
35615.0,150.000,24
35638.0,15150.000,2424
35642.0,24531.250,3925
35714.0,13181.250,2109
35800.0,875.000,140
35808.0,1343.750,215
35909.0,1393.750,223
35934.0,19368.750,3099
35978.0,5325.000,852
36020.0,11812.500,1890
36022.0,4668.750,747
36069.0,6931.250,1109
36082.0,1956.250,313
36084.0,1150.000,184
36092.0,13806.250,2209
36094.0,19981.250,3197
36170.0,1618.750,259
36172.0,4925.000,788
36176.0,4800.000,768
36187.0,931.250,149
36264.0,3356.250,537
36269.0,81.250,13
36276.0,162.500,26
36337.0,1868.750,299
36469.0,1118.750,179
36504.0,7893.750,1263
36530.0,3606.250,577
36583.0,112.500,18
36619.0,831.250,133
36621.0,9306.250,1489
36657.0,1550.000,248
36725.0,2131.250,341
36748.0,1475.000,236
36756.0,3231.250,517
36767.0,7100.000,1136
36783.0,1012.500,162
36834.0,1275.000,204
36868.0,143.750,23
36930.0,5037.500,806
36942.0,7062.500,1130
36970.0,5225.000,836
36982.0,17625.000,2820
36993.0,2325.000,372
37000.0,4350.000,696
37003.0,4587.500,734
37072.0,2475.000,396
37091.0,3587.500,574
37094.0,431.250,69
37118.0,3175.000,508
37120.0,1525.000,244
37158.0,6662.500,1066
37246.0,1325.000,212
37260.0,6575.000,1052
37265.0,18712.500,2994
37352.0,537.500,86
37390.0,1887.500,302
37399.0,150.000,24
37412.0,1418.750,227
37419.0,13368.750,2139
37437.0,875.000,140
37441.0,3881.250,621
37444.0,2431.250,389
37456.0,3593.750,575
37466.0,2425.000,388
37472.0,2793.750,447
37482.0,8600.000,1376
37567.0,337.500,54
37613.0,11668.750,1867
37632.0,23356.250,3737
37636.0,225.000,36
37641.0,9525.000,1524
37684.0,1693.750,271
37699.0,525.000,84
37709.0,500.000,80
37743.0,2387.500,382
37756.0,843.750,135
37766.0,8756.250,1401
37918.0,925.000,148
37975.0,3212.500,514
37977.0,137.500,22
37987.0,4000.000,640
38008.0,19406.250,3105
38013.0,1581.250,253
38047.0,693.750,111
38095.0,293.750,47
38095.0,375.000,60
38140.0,13356.250,2137
38147.0,850.000,136
38159.0,525.000,84
38224.0,1243.750,199
38268.0,9293.750,1487
38268.0,1550.000,248
38290.0,7931.250,1269
38291.0,4706.250,753
38298.0,1468.750,235
38324.0,2512.500,402
38337.0,3568.750,571
38376.0,3137.500,502
38450.0,10050.000,1608
38468.0,1837.500,294
38524.0,1900.000,304
38576.0,21018.750,3363
38592.0,931.250,149
38597.0,287.500,46
38602.0,25225.000,4036
38615.0,1018.750,163
38615.0,1443.750,231
38650.0,1050.000,168
38669.0,3425.000,548
38727.0,112.500,18
38740.0,181.250,29
38829.0,1550.000,248
38857.0,19975.000,3196
38868.0,1025.000,164
38880.0,1593.750,255
38916.0,1362.500,218
38924.0,1362.500,218
38928.0,22943.750,3671
38989.0,212.500,34
38998.0,1237.500,198
39004.0,518.750,83
39007.0,668.750,107
39067.0,2331.250,373
39088.0,231.250,37
39092.0,731.250,117
39101.0,100.000,16
39185.0,5412.500,866
39199.0,25487.500,4078
39209.0,23556.250,3769
39246.0,7725.000,1236
39279.0,20943.750,3351
39321.0,512.500,82
39370.0,256.250,41
39385.0,3562.500,570
39420.0,4018.750,643
39424.0,3575.000,572
39487.0,2431.250,389
39534.0,3762.500,602
39578.0,1587.500,254
39695.0,3968.750,635
39799.0,4831.250,773
39809.0,2312.500,370
39840.0,3437.500,550
39846.0,218.750,35
39856.0,3593.750,575
39923.0,2012.500,322
39937.0,837.500,134
39948.0,5768.750,923
39969.0,481.250,77
40043.0,2568.750,411
40053.0,3200.000,512
40130.0,118.750,19
40150.0,1656.250,265
40156.0,2593.750,415
40172.0,118.750,19
40184.0,1412.500,226
40191.0,581.250,93
40302.0,537.500,86
40303.0,2812.500,450
40329.0,12037.500,1926
40368.0,2331.250,373
40377.0,212.500,34
40379.0,12406.250,1985
40380.0,450.000,72
40398.0,4443.750,711
40434.0,1225.000,196
40436.0,237.500,38
40455.0,10131.250,1621
40514.0,8987.500,1438
40566.0,15650.000,2504
40568.0,4562.500,730
40569.0,16443.750,2631
40599.0,1168.750,187
40628.0,12212.500,1954
40692.0,2243.750,359
40707.0,168.750,27
40709.0,125.000,20
40723.0,218.750,35
40731.0,1050.000,168
40748.0,9400.000,1504
40770.0,1043.750,167
40774.0,3650.000,584
40781.0,900.000,144
40789.0,1600.000,256
40794.0,2393.750,383
40803.0,450.000,72
40810.0,1825.000,292
40814.0,950.000,152
40837.0,4593.750,735
40843.0,987.500,158
40844.0,737.500,118
40844.0,7818.750,1251
40924.0,3968.750,635
40926.0,1800.000,288
40950.0,650.000,104
40960.0,1456.250,233
41084.0,81.250,13
41103.0,2731.250,437
41118.0,793.750,127
41127.0,9312.500,1490
41160.0,450.000,72
41188.0,1531.250,245
41239.0,15312.500,2450
41256.0,20731.250,3317
41366.0,1600.000,256
41423.0,21443.750,3431
41435.0,106.250,17
41503.0,1106.250,177
41578.0,943.750,151
41585.0,3506.250,561
41602.0,881.250,141
41611.0,1506.250,241
41663.0,1625.000,260
41686.0,16550.000,2648
41761.0,2800.000,448
41800.0,17993.750,2879
41801.0,2393.750,383
41808.0,231.250,37
41811.0,337.500,54
41900.0,625.000,100
41913.0,1850.000,296
42019.0,1750.000,280
42031.0,912.500,146
42034.0,1150.000,184
42048.0,925.000,148
42100.0,3862.500,618
42151.0,612.500,98
42165.0,2918.750,467
42197.0,15525.000,2484
42217.0,2493.750,399
42228.0,137.500,22
42279.0,1112.500,178
42291.0,1450.000,232
42301.0,22425.000,3588
42332.0,12568.750,2011
42345.0,9143.750,1463
42414.0,3762.500,602
42432.0,1875.000,300
42458.0,22025.000,3524
42534.0,300.000,48
42585.0,3500.000,560
42608.0,1875.000,300
42620.0,4325.000,692
42671.0,350.000,56
42690.0,10037.500,1606
42749.0,1131.250,181
42760.0,606.250,97
42783.0,531.250,85
42788.0,2312.500,370
42822.0,6275.000,1004
42844.0,21356.250,3417
42862.0,13781.250,2205
42906.0,9837.500,1574
42931.0,356.250,57
42976.0,231.250,37
43031.0,4056.250,649
43034.0,1056.250,169
43057.0,14093.750,2255
43084.0,381.250,61
43095.0,2543.750,407
43112.0,331.250,53
43127.0,1562.500,250
43185.0,831.250,133
43213.0,1762.500,282
43234.0,1518.750,243
43244.0,12556.250,2009
43304.0,868.750,139
43324.0,11218.750,1795
43338.0,275.000,44
43532.0,993.750,159
43593.0,9162.500,1466
43608.0,262.500,42
43639.0,2012.500,322
43642.0,206.250,33
43644.0,437.500,70
43654.0,856.250,137
43694.0,10725.000,1716
43827.0,900.000,144
43865.0,8800.000,1408
43866.0,2593.750,415
43901.0,1687.500,270
43922.0,175.000,28
43927.0,1400.000,224
43999.0,1356.250,217
44008.0,1637.500,262
44052.0,23950.000,3832
44075.0,962.500,154
44186.0,8787.500,1406
44207.0,925.000,148
44221.0,1168.750,187
44227.0,1481.250,237
44247.0,3118.750,499
44292.0,1656.250,265
44292.0,4793.750,767
44336.0,17187.500,2750
44339.0,3631.250,581
44344.0,15200.000,2432
44345.0,1493.750,239
44355.0,3531.250,565
44359.0,343.750,55
44360.0,2043.750,327
44371.0,2656.250,425
44375.0,1950.000,312
44417.0,1393.750,223
44468.0,950.000,152
44478.0,912.500,146
44553.0,368.750,59
44559.0,1031.250,165
44568.0,1412.500,226
44586.0,387.500,62
44600.0,1237.500,198
44607.0,750.000,120
44614.0,712.500,114
44621.0,6856.250,1097
44638.0,2725.000,436
44640.0,1037.500,166
44647.0,1337.500,214
44676.0,1018.750,163
44707.0,6650.000,1064
44746.0,400.000,64
44746.0,1312.500,210
44762.0,2656.250,425
44816.0,4662.500,746
44820.0,7112.500,1138
44826.0,6325.000,1012
44840.0,5193.750,831
44848.0,806.250,129
44895.0,137.500,22
44916.0,1668.750,267
44973.0,20418.750,3267
45020.0,2181.250,349
45061.0,381.250,61
45083.0,481.250,77
45096.0,5056.250,809
45205.0,937.500,150
45262.0,23743.750,3799
45301.0,2981.250,477
45308.0,1806.250,289
45313.0,7206.250,1153
45317.0,2018.750,323
45440.0,5875.000,940
45481.0,10856.250,1737
45486.0,293.750,47
45487.0,687.500,110
45515.0,4693.750,751
45536.0,21537.500,3446
45539.0,4731.250,757
45543.0,3318.750,531
45589.0,3812.500,610
45591.0,1462.500,234
45611.0,8675.000,1388
45622.0,24581.250,3933
45639.0,10137.500,1622
45668.0,2575.000,412
45680.0,2425.000,388
45726.0,2250.000,360
45788.0,718.750,115
45803.0,1393.750,223
45812.0,2625.000,420
45820.0,2262.500,362
45831.0,1062.500,170
45838.0,5262.500,842
45897.0,9931.250,1589
45899.0,762.500,122
45906.0,6687.500,1070
45927.0,1918.750,307
45953.0,800.000,128
45998.0,468.750,75
46042.0,662.500,106
46107.0,1956.250,313
46107.0,2143.750,343
46176.0,887.500,142
46181.0,6775.000,1084
46182.0,1806.250,289
46208.0,556.250,89
46259.0,2418.750,387
46280.0,3562.500,570
46315.0,200.000,32
46340.0,3225.000,516
46349.0,23150.000,3704
46403.0,437.500,70
46418.0,1712.500,274
46419.0,24906.250,3985
46466.0,3425.000,548
46493.0,16025.000,2564
46514.0,975.000,156
46536.0,225.000,36
46558.0,2162.500,346
46558.0,3937.500,630
46576.0,11800.000,1888
46587.0,3100.000,496
46619.0,23537.500,3766
46632.0,2175.000,348
46694.0,3093.750,495
46701.0,1918.750,307
46748.0,781.250,125
46773.0,268.750,43
46780.0,3987.500,638
46784.0,218.750,35
46794.0,1543.750,247
46812.0,443.750,71
46820.0,22956.250,3673
46837.0,6893.750,1103
46850.0,18787.500,3006
46894.0,4706.250,753
46943.0,593.750,95
46962.0,2306.250,369
46999.0,593.750,95
47001.0,2712.500,434
47025.0,3593.750,575
47039.0,1406.250,225
47068.0,100.000,16
47102.0,462.500,74
47123.0,1968.750,315
47128.0,625.000,100
47133.0,100.000,16
47136.0,275.000,44
47158.0,2181.250,349
47162.0,112.500,18
47165.0,256.250,41
47183.0,5862.500,938
47207.0,4056.250,649
47246.0,1575.000,252
47249.0,22175.000,3548
47250.0,23531.250,3765
47250.0,2406.250,385
47272.0,212.500,34
47276.0,706.250,113
47299.0,306.250,49
47300.0,562.500,90
47334.0,25062.500,4010
47343.0,862.500,138
47348.0,25450.000,4072
47365.0,8393.750,1343
47399.0,2293.750,367
47412.0,5206.250,833
47476.0,1343.750,215
47490.0,2800.000,448
47518.0,718.750,115
47526.0,7662.500,1226
47552.0,262.500,42
47578.0,1650.000,264
47589.0,362.500,58
47595.0,987.500,158
47631.0,162.500,26
47633.0,22387.500,3582
47687.0,300.000,48
47698.0,225.000,36
47785.0,2375.000,380
47786.0,893.750,143
47788.0,225.000,36
47827.0,4543.750,727
47872.0,175.000,28
47874.0,15656.250,2505
47882.0,13700.000,2192
47890.0,16075.000,2572
47905.0,550.000,88
47978.0,1256.250,201
47990.0,4656.250,745
48032.0,475.000,76
48040.0,731.250,117
48141.0,1587.500,254
48150.0,6643.750,1063
48168.0,2450.000,392
48170.0,962.500,154
48184.0,2312.500,370
48194.0,587.500,94
48227.0,6025.000,964
48290.0,1618.750,259
48295.0,4193.750,671
48320.0,193.750,31
48504.0,868.750,139
48508.0,187.500,30
48521.0,7525.000,1204
48557.0,1693.750,271
48583.0,2356.250,377
48609.0,4612.500,738
48609.0,1925.000,308
48618.0,3006.250,481
48648.0,206.250,33
48649.0,2568.750,411
48658.0,4287.500,686
48681.0,1137.500,182
48707.0,125.000,20
48710.0,1462.500,234
48736.0,881.250,141
48747.0,1868.750,299
48755.0,293.750,47
48876.0,8425.000,1348
48879.0,13593.750,2175
48896.0,156.250,25
48913.0,22475.000,3596
48940.0,106.250,17
48953.0,250.000,40
48957.0,1806.250,289
48971.0,17325.000,2772
48995.0,14993.750,2399
49026.0,1950.000,312
49037.0,393.750,63
49065.0,2518.750,403
49116.0,406.250,65
49167.0,14381.250,2301
49197.0,7018.750,1123
49282.0,3031.250,485
49301.0,475.000,76
49335.0,1256.250,201
49385.0,9587.500,1534
49475.0,956.250,153
49477.0,718.750,115
49537.0,1400.000,224
49560.0,1012.500,162
49583.0,193.750,31
49610.0,1637.500,262
49620.0,1293.750,207
49628.0,12331.250,1973
49638.0,9287.500,1486
49694.0,4706.250,753
49699.0,1212.500,194
49700.0,1787.500,286
49761.0,15418.750,2467
49821.0,368.750,59
49823.0,168.750,27
49871.0,443.750,71
49894.0,1262.500,202
49954.0,3950.000,632
49976.0,7675.000,1228
50029.0,1543.750,247
50044.0,806.250,129
50064.0,381.250,61
50082.0,15425.000,2468
50083.0,5150.000,824
50083.0,381.250,61
50152.0,2837.500,454
50180.0,3393.750,543
50211.0,1112.500,178
50227.0,9931.250,1589
50245.0,1981.250,317
50321.0,1281.250,205
50355.0,2031.250,325
50395.0,2287.500,366
50396.0,2681.250,429
50446.0,968.750,155
50458.0,21706.250,3473
50464.0,437.500,70
50472.0,1662.500,266
50532.0,225.000,36
50542.0,10250.000,1640
50556.0,200.000,32
50569.0,193.750,31
50616.0,1068.750,171
50634.0,1137.500,182
50635.0,2618.750,419
50646.0,10743.750,1719
50647.0,350.000,56
50683.0,11062.500,1770
50712.0,1281.250,205
50794.0,18631.250,2981
50841.0,4543.750,727
50843.0,725.000,116
50853.0,4843.750,775
50854.0,13693.750,2191
50881.0,4312.500,690
50885.0,1568.750,251
50890.0,7712.500,1234
50899.0,1000.000,160
50906.0,806.250,129
50921.0,2756.250,441
51013.0,9993.750,1599
51052.0,10912.500,1746
51077.0,618.750,99
51084.0,1487.500,238
51097.0,13931.250,2229
51148.0,3093.750,495
51149.0,4318.750,691
51166.0,2168.750,347
51254.0,20900.000,3344
51259.0,11137.500,1782
51261.0,19625.000,3140
51302.0,900.000,144
51302.0,3150.000,504
51347.0,218.750,35
51404.0,2331.250,373
51446.0,1143.750,183
51465.0,7837.500,1254
51490.0,3743.750,599
51497.0,1350.000,216
51501.0,4300.000,688
51543.0,1393.750,223
51578.0,7018.750,1123
51586.0,550.000,88
51623.0,2318.750,371
51647.0,17687.500,2830
51657.0,2887.500,462
51690.0,2268.750,363
51745.0,1331.250,213
51768.0,12818.750,2051
51798.0,8493.750,1359
51838.0,18650.000,2984
51885.0,3031.250,485
51919.0,256.250,41
51940.0,831.250,133
51970.0,1506.250,241
52008.0,2900.000,464
52014.0,9862.500,1578
52016.0,7237.500,1158
52076.0,9037.500,1446
52080.0,3262.500,522
52089.0,181.250,29
52102.0,21818.750,3491
52108.0,15593.750,2495
52109.0,200.000,32
52110.0,1043.750,167
52113.0,2262.500,362
52183.0,1650.000,264
52218.0,1337.500,214
52221.0,12243.750,1959
52249.0,1093.750,175
52290.0,4050.000,648
52380.0,656.250,105
52441.0,12406.250,1985
52523.0,2162.500,346
52534.0,306.250,49
52600.0,1762.500,282
52658.0,725.000,116
52687.0,1700.000,272
52700.0,912.500,146
52702.0,837.500,134
52748.0,1137.500,182
52788.0,4487.500,718
52811.0,1375.000,220
52813.0,1693.750,271
52891.0,5043.750,807
52955.0,1037.500,166
52960.0,6875.000,1100
53049.0,3125.000,500
53053.0,456.250,73
53056.0,1675.000,268
53070.0,1018.750,163
53178.0,706.250,113
53186.0,1950.000,312
53192.0,15700.000,2512
53199.0,1475.000,236
53251.0,743.750,119
53292.0,1162.500,186
53305.0,11412.500,1826
53349.0,112.500,18
53362.0,9237.500,1478
53386.0,1256.250,201
53410.0,1600.000,256
53431.0,1112.500,178
53542.0,1337.500,214
53548.0,531.250,85
53565.0,19287.500,3086
53628.0,5750.000,920
53669.0,13968.750,2235
53750.0,1350.000,216
53806.0,131.250,21
53832.0,1506.250,241
53848.0,3200.000,512
53853.0,3800.000,608
53909.0,4718.750,755
53934.0,3937.500,630
53987.0,3175.000,508
53992.0,375.000,60
53993.0,2781.250,445
54013.0,2056.250,329
54042.0,7950.000,1272
54058.0,3925.000,628
54076.0,1125.000,180
54134.0,6068.750,971
54153.0,1506.250,241
54156.0,493.750,79
54160.0,10693.750,1711
54171.0,2481.250,397
54175.0,737.500,118
54177.0,5181.250,829
54200.0,18756.250,3001
54234.0,1512.500,242
54345.0,2493.750,399
54408.0,1143.750,183
54411.0,9700.000,1552
54419.0,1775.000,284
54483.0,4212.500,674
54549.0,9156.250,1465
54561.0,162.500,26
54707.0,287.500,46
54747.0,23581.250,3773
54808.0,21693.750,3471
54845.0,8750.000,1400
54854.0,537.500,86
54862.0,3918.750,627
54948.0,6981.250,1117
